"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2.1951219512195124","0.004201124839194248","0.45555555555555555","0.4444444444444444","9","3","false","Bacteroides thetaiotaomicron","15.88888888888889","0","9","0","0.9573170731707317","false","0","Bacteroides thetaiotaomicron","232","0.2787524366471735"
"2.402439024390244","0.0021146673740044483","0.41624365482233505","0.5714285714285714","8","4","false","Bacteroides uniformis","12.75","0","8","0","0.9499128919860628","false","0","Bacteroides uniformis","88","0.30357142857142855"
"1.8780487804878048","0.03145658424505531","0.5324675324675325","0.3","21","3","false","Bifidobacterium breve","15.476190476190476","0","21","0","0.9686411149825783","false","0","Bifidobacterium breve","1334","0.21797451374916163"
"2.182926829268293","0.0051444744734922936","0.45810055865921784","0.4166666666666667","9","3","false","Collinsella aerofaciens","15.444444444444445","0","9","0","0.957752613240418","false","0","Collinsella aerofaciens","258","0.26900584795321636"
"2.1463414634146343","0.004197176694078436","0.4659090909090909","0.6","10","3","false","Ruminococcus gnavus","17.2","0","10","0","0.9590592334494773","false","0","Ruminococcus gnavus","242","0.2866666666666667"
"2.1707317073170733","0.0054327374458879385","0.46067415730337075","0.5111111111111111","10","4","false","Ruminococcus torques","15.7","0","10","0","0.9581881533101045","false","0","Ruminococcus torques","282","0.2689655172413793"
"1.853658536585366","0.024478516266138183","0.5394736842105263","0.3263157894736842","20","3","false","Enterococcus faecalis","17.2","0","20","0","0.9695121951219512","false","0","Enterococcus faecalis","1156","0.23243243243243245"
"2.2439024390243905","0.003997597124298604","0.44565217391304346","0.21428571428571427","8","4","false","Bifidobacterium adolescentis","15.25","0","8","0","0.9555749128919862","false","0","Bifidobacterium adolescentis","188","0.2727272727272727"
"2.2195121951219514","6.619829750241998E-4","0.4505494505494505","0.5714285714285714","7","3","false","Brevibacterium massiliense","20.0","0","7","0","0.9564459930313589","false","0","Brevibacterium massiliense","40","0.3508771929824561"
"2.2439024390243905","8.509868032578842E-4","0.44565217391304346","0.4666666666666667","6","3","false","Leuconostoc lactis","19.333333333333332","0","6","0","0.9555749128919862","false","0","Leuconostoc lactis","56","0.34523809523809523"
"2.2195121951219514","0.0018716819041499945","0.4505494505494505","0.32142857142857145","8","3","false","Prevotella bivia","16.25","0","8","0","0.9564459930313589","false","0","Prevotella bivia","104","0.29017857142857145"
"1.7439024390243902","0.03996954878279551","0.5734265734265734","0.2777777777777778","28","3","false","Staphylococcus aureus","16.821428571428573","0","28","0","0.9734320557491289","false","0","Staphylococcus aureus","1992","0.22428571428571428"
"1.7926829268292683","0.0481304812765501","0.5578231292517006","0.3233333333333333","25","3","false","Staphylococcus capitis","17.84","0","25","0","0.9716898954703833","false","0","Staphylococcus capitis","2060","0.24383561643835616"
"1.8658536585365855","0.015587506303478705","0.5359477124183006","0.2833333333333333","16","3","false","Staphylococcus pettenkoferi","17.75","0","16","0","0.9690766550522648","false","0","Staphylococcus pettenkoferi","820","0.2305194805194805"
"2.2560975609756095","9.239199156723721E-4","0.44324324324324327","0.4666666666666667","6","4","false","Perlucidibaca piscinae","21.333333333333332","0","6","0","0.9551393728222995","false","0","Perlucidibaca piscinae","54","0.3713450292397661"
"2.097560975609756","0.0016258639424431014","0.4767441860465116","0.5111111111111111","10","3","false","Cutibacterium granulosum","20.0","0","10","0","0.960801393728223","false","0","Cutibacterium granulosum","128","0.3125"
"2.951219512195122","0.0","0.33884297520661155","0.0","1","4","false","Corynebacterium propinquum","16.0","0","1","0","0.9303135888501741","false","0","Corynebacterium propinquum","0","0.0"
"2.0609756097560976","0.006524300414083969","0.48520710059171596","0.46153846153846156","14","3","false","Corynebacterium pseudogenitalium","16.857142857142858","0","14","0","0.9621080139372822","false","0","Corynebacterium pseudogenitalium","330","0.2675736961451247"
"2.048780487804878","0.005714669647262369","0.4880952380952381","0.2545454545454545","11","4","false","Gardnerella vaginalis","18.09090909090909","0","11","0","0.9625435540069687","false","0","Gardnerella vaginalis","274","0.2621870882740448"
"1.9878048780487805","0.006181885235814753","0.5030674846625767","0.3717948717948718","13","3","false","Corynebacterium striatum","18.384615384615383","0","13","0","0.9647212543554007","false","0","Corynebacterium striatum","366","0.26263736263736265"
"2.1951219512195124","0.0011310059702806612","0.45555555555555555","0.5833333333333334","9","3","false","Corynebacterium tuberculostearicum","20.0","0","9","0","0.9573170731707317","false","0","Corynebacterium tuberculostearicum","74","0.3508771929824561"
"2.7195121951219514","0.0","0.3677130044843049","1.0","2","4","false","Neisseria flavescens","16.5","0","2","0","0.938588850174216","false","0","Neisseria flavescens","0","0.6875"
"2.024390243902439","0.01043240796026292","0.4939759036144578","0.31868131868131866","14","3","false","Xanthomonas fuscans","16.071428571428573","0","14","0","0.9634146341463415","false","0","Xanthomonas fuscans","494","0.2435064935064935"
"2.0365853658536586","0.0017898848332267312","0.49101796407185627","0.5555555555555556","10","3","false","Elizabethkingia anophelis","22.6","0","10","0","0.962979094076655","false","0","Elizabethkingia anophelis","146","0.32753623188405795"
"1.9268292682926829","0.019019531575502485","0.5189873417721519","0.2833333333333333","16","3","false","Prevotella histicola","16.0","0","16","0","0.9668989547038328","false","0","Prevotella histicola","818","0.2222222222222222"
"2.7804878048780486","0.0","0.35964912280701755","0.0","1","4","false","Janibacter hoylei","26.0","0","1","0","0.936411149825784","false","0","Janibacter hoylei","0","0.0"
"3.048780487804878","0.0","0.328","0.0","1","4","false","Lautropia mirabilis","13.0","0","1","0","0.926829268292683","false","0","Lautropia mirabilis","0","0.0"
"2.707317073170732","5.398362218597088E-4","0.36936936936936937","0.0","2","4","false","Sphingomonas echinoides","12.0","0","2","0","0.9390243902439025","false","0","Sphingomonas echinoides","26","0.5238095238095238"
"2.3658536585365852","0.0020155429882657435","0.422680412371134","0.3333333333333333","4","4","false","Streptococcus infantis","18.25","0","4","0","0.9512195121951219","false","0","Streptococcus infantis","90","0.3673469387755102"
"2.268292682926829","0.0016139349038560267","0.4408602150537635","0.47619047619047616","7","4","false","Veillonella atypica","16.857142857142858","0","7","0","0.9547038327526132","false","0","Veillonella atypica","72","0.3064935064935065"
